,Unnamed: 0,Rank,Country,Score,GDP,Social support,Healthy life expectancy,Freedom,Generosity,Corruption,Region,Year,High,Low,Family,Dystopia.Residual,Standard Error
383,71,72,Philippines,5.42999982833862,0.85769921541214,,0.468009054660797,0.585214674472809,0.193513423204422,0.0993318930268288,Southeastern Asia,2017,5.54533505424857,5.31466460242867,1.25391757488251,1.9726047515869096,0.05884450301528075
384,72,73,Serbia,5.39499998092651,1.06931757926941,,0.65078467130661,0.20871552824974104,0.22012588381767295,0.0409037806093693,Central and Eastern Europe,2017,5.4915696561336516,5.298430305719379,1.2581897974014298,1.94708442687988,0.04927024245261775
385,73,74,Jordan,5.33599996566772,0.9910123944282528,,0.6045900583267211,0.418421149253845,0.17217046022415194,0.11980327218771003,Middle East and Northern Africa,2017,5.448410022407769,5.2235899089276785,1.23908889293671,1.79117655754089,0.057352069765326925
386,74,75,Hungary,5.32399988174438,1.2860119342803995,,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394,Central and Eastern Europe,2017,5.4030397091805895,5.24496005430818,1.34313309192657,1.7164592742919902,0.04032644256948995
387,75,76,Jamaica,5.31099987030029,0.925579309463501,,0.6410223841667181,0.474307239055634,0.23381833732128104,0.0552677810192108,Latin America and Caribbean,2017,5.581398728489879,5.04060101211071,1.3682180643081698,1.61232566833496,0.13795860111713265
388,76,77,Croatia,5.2930002212524405,1.22255623340607,,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946,Central and Eastern Europe,2017,5.391777204573151,5.19422323793173,0.96798300743103,1.85449242591858,0.050396420061586816
389,77,78,Kosovo,5.27899980545044,0.951484382152557,,0.541452050209045,0.260287940502167,0.319931447505951,0.0574716180562973,Central and Eastern Europe,2017,5.36484799548984,5.19315161541104,1.13785350322723,2.01054072380066,0.04380009695887785
390,78,79,China,5.2729997634887695,1.08116579055786,,0.741415500640869,0.472787708044052,0.0288068410009146,0.0227942746132612,Eastern Asia,2017,5.3192780897766285,5.2267214372009,1.16083741188049,1.76493859291077,0.0236113909631988
391,79,80,Pakistan,5.26900005340576,0.7268835306167599,,0.402047783136368,0.23521526157856,0.3154460191726681,0.124348066747189,Southern Asia,2017,5.35998364135623,5.17801646545529,0.6726906895637509,2.7924892902374303,0.04642019793391333
392,80,81,Indonesia,5.26200008392334,0.995538592338562,,0.4923457205295561,0.443323463201523,0.611704587936401,0.0153171354904771,Southeastern Asia,2017,5.35288859814405,5.17111156970263,1.27444469928741,1.42947697639465,0.04637169092893372
393,81,82,Venezuela,5.25,1.12843120098114,,0.617144227027893,0.15399712324142498,0.0650196298956871,0.0644911229610443,Latin America and Caribbean,2017,5.3700319455563985,5.1299680544436,1.43133759498596,1.78946375846863,0.06124078854918383
394,82,83,Montenegro,5.23699998855591,1.12112903594971,,0.6674646735191351,0.194989055395126,0.197911024093628,0.0881741940975189,Central and Eastern Europe,2017,5.34104444056749,5.132955536544321,1.23837649822235,1.72919154167175,0.05308390408754544
395,83,84,Morocco,5.2350001335144,0.8781145811080929,,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,Middle East and Northern Africa,2017,5.31834096476436,5.15165930226445,0.774864435195923,2.45618939399719,0.042520832270382405
396,84,85,Azerbaijan,5.2340002059936515,1.1536017656326298,,0.5407757759094239,0.3981558382511141,0.0452693402767181,0.180987507104874,Central and Eastern Europe,2017,5.29928653523326,5.168713876754049,1.15240025520325,1.7624816894531203,0.03330935165285782
397,85,86,Dominican Republic,5.230000019073491,1.07937383651733,,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,Latin America and Caribbean,2017,5.34906088516116,5.110939152985809,1.4024167060852095,1.3194651603698702,0.06074533984065395
398,86,87,Greece,5.227000236511231,1.28948748111725,,0.8101989030838009,0.0957312509417534,0.0,0.04328977689147,Western Europe,2017,5.3252461694181,5.12875430360436,1.23941457271576,1.74922156333923,0.05012547597289303
399,87,88,Lebanon,5.22499990463257,1.07498753070831,,0.7350810766220089,0.28851598501205394,0.26445075869560203,0.037513829767704,Middle East and Northern Africa,2017,5.31888228848577,5.13111752077937,1.12962424755096,1.69507384300232,0.04789917543530597
400,88,89,Portugal,5.19500017166138,1.3151752948761002,,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,Western Europe,2017,5.2850417330861115,5.10495861023665,1.36704301834106,1.10768270492554,0.04593957215547408
401,89,90,Bosnia and Herzegovina,5.18200016021729,0.982409417629242,,0.705186307430267,0.204403176903725,0.328867495059967,0.0,Central and Eastern Europe,2017,5.27633568674326,5.0876646336913085,1.0693359375,1.89217257499695,0.04813037067652051
402,90,91,Honduras,5.1810002326965305,0.730573117733002,,0.582569479942322,0.348079860210419,0.23618887364864305,0.0733454525470734,Latin America and Caribbean,2017,5.30158279687166,5.0604176685214,1.14394497871399,2.0658111572265603,0.06152171641588284
403,91,92,Macedonia,5.1750001907348615,1.06457793712616,,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,Central and Eastern Europe,2017,5.27217263966799,5.07782774180174,1.20789301395416,1.6174693107605,0.04957778006791862
404,92,93,Somalia,5.151000022888179,0.0226431842893362,,0.113989137113094,0.602126955986023,0.291631311178207,0.28241032361984303,,2017,5.24248370990157,5.0595163358748,0.7211513519287109,3.11748456954956,0.04667535051703002
405,93,94,Vietnam,5.07399988174438,0.7885475754737851,,0.6521689891815191,0.571055591106415,0.234968051314354,0.0876332372426987,Southeastern Asia,2017,5.14728076457977,5.000718998909,1.27749133110046,1.46231865882874,0.03738820552825529
406,94,95,Nigeria,5.07399988174438,0.783756256103516,,0.0569157302379608,0.394952565431595,0.230947196483612,0.0261215660721064,Sub-Saharan Africa,2017,5.2095001354813615,4.93849962800741,1.21577048301697,2.36539053916931,0.0691327825188625
407,95,96,Tajikistan,5.04099988937378,0.524713635444641,,0.5292351245880129,0.471566706895828,0.24899764358997306,0.14637714624404902,Central and Eastern Europe,2017,5.11142559587956,4.970574182868,1.27146327495575,1.8490493297576895,0.03593148291111239
408,96,97,Bhutan,5.01100015640259,0.885416388511658,,0.495879292488098,0.5015376806259161,0.474054545164108,0.17338038980960802,Southern Asia,2017,5.07933456212282,4.94266575068235,1.3401265144348102,1.14018440246582,0.03486449271440803
409,97,98,Kyrgyzstan,5.0040001869201705,0.5962200760841371,,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387,Central and Eastern Europe,2017,5.0899199031293385,4.918080470710991,1.39423859119415,1.53672313690186,0.04383658990264265
410,98,99,Nepal,4.961999893188481,0.479820191860199,,0.504130780696869,0.4403059482574461,0.3940961658954621,0.0729755461215973,Southern Asia,2017,5.06735607936978,4.856643707007169,1.17928326129913,1.8912410736084,0.05375315621495495
411,99,100,Mongolia,4.95499992370605,1.02723586559296,,0.557783484458923,0.3941439688205721,0.338464230298996,0.0329022891819477,Eastern Asia,2017,5.021679509133099,4.88832033827901,1.4930112361908,1.11129236221313,0.034020196646448925
412,100,101,South Africa,4.8289999961853,1.05469870567322,,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985,Sub-Saharan Africa,2017,4.92943518772721,4.72856480464339,1.38478863239288,1.51090860366821,0.05124244466424
413,101,102,Tunisia,4.80499982833862,1.00726580619812,,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,Middle East and Northern Africa,2017,4.88436700701714,4.725632649660111,0.8683514595031742,1.8902511596679696,0.04049345850944374
414,102,103,Palestinian Territories,4.77500009536743,0.716249227523804,,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,Middle East and Northern Africa,2017,4.88184834256768,4.66815184816718,1.15564715862274,1.8788902759552,0.05451441183686218
415,103,104,Egypt,4.7350001335144,0.989701807498932,,0.520187258720398,0.28211015462875394,0.128631442785263,0.114381365478039,Middle East and Northern Africa,2017,4.82513378962874,4.6448664774000585,0.997471392154694,1.70216107368469,0.04598655924201043
416,104,105,Bulgaria,4.71400022506714,1.1614590883255,,0.708217680454254,0.2892317175865169,0.113177694380283,0.0110515309497714,Central and Eastern Europe,2017,4.8036947064101705,4.62430574372411,1.43437945842743,0.996139287948608,0.045762490481137334
417,105,106,Sierra Leone,4.70900011062622,0.36842092871666,,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263,Sub-Saharan Africa,2017,4.85064333498478,4.56735688626766,0.984136044979095,2.66845989227295,0.07226695120334667
418,106,107,Cameroon,4.69500017166138,0.564305365085602,,0.132892116904259,0.430388748645782,0.23629845678806305,0.0513066314160824,Sub-Saharan Africa,2017,4.79654085725546,4.5934594860673,0.946018218994141,2.3336455821991,0.05180647224187762
419,107,108,Iran,4.69199991226196,1.15687310695648,,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005,Middle East and Northern Africa,2017,4.79822470769286,4.5857751168310585,0.7115512490272521,1.49873495101929,0.054196324199439184
420,108,109,Albania,4.64400005340576,0.996192753314972,,0.731159746646881,0.381498634815216,0.201312944293022,0.0398642159998417,Central and Eastern Europe,2017,4.75246400639415,4.53553610041738,0.8036852478981021,1.49044156074524,0.05533875152468377
421,109,110,Bangladesh,4.60799980163574,0.586682975292206,,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398,Southern Asia,2017,4.68982165828347,4.52617794498801,0.735131740570068,1.9787361621856696,0.04174584522843379
422,110,111,Namibia,4.57399988174438,0.964434325695038,,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,,2017,4.7703547409176785,4.37764502257109,1.0984708070755,1.4818902015686002,0.10018105059861744
423,111,112,Kenya,4.55299997329712,0.560479462146759,,0.30998834967613204,0.452763766050339,0.444860309362411,0.0646413192152977,Sub-Saharan Africa,2017,4.65569159060717,4.4503083559870715,1.06795072555542,1.6519021987915,0.052393682301045616
424,112,113,Mozambique,4.5500001907348615,0.234305649995804,,0.106654435396194,0.480791091918945,0.322228103876114,0.17943638563156106,Sub-Saharan Africa,2017,4.7741023263335185,4.3258980551362,0.870701014995575,2.3556509017944305,0.11433782428503088
425,113,114,Myanmar,4.54500007629395,0.36711055040359497,,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,Southeastern Asia,2017,4.61473994642496,4.47526020616293,1.12323594093323,1.11529040336609,0.0355815663933775
426,114,115,Senegal,4.53499984741211,0.479309022426605,,0.409362852573395,0.37792226672172496,0.183468893170357,0.115460447967052,Sub-Saharan Africa,2017,4.6016037812829005,4.468395913541321,1.17969191074371,1.78964614868164,0.033981598913668025
427,115,116,Zambia,4.513999938964839,0.6364067792892459,,0.25783589482307395,0.461603492498398,0.249580144882202,0.0782135501503944,Sub-Saharan Africa,2017,4.64410550147295,4.38389437645674,1.00318729877472,1.82670545578003,0.06638038903474447
428,116,117,Iraq,4.49700021743774,1.1027104854583702,,0.501180469989777,0.288555532693863,0.19963726401329,0.107215754687786,Middle East and Northern Africa,2017,4.62259140968323,4.37140902519226,0.978613197803497,1.31890726089478,0.0640771389007551
429,117,118,Gabon,4.46500015258789,1.1982102394104,,0.35657858848571794,0.31232857704162603,0.0437853783369064,0.0760467872023582,Sub-Saharan Africa,2017,4.5573617656529,4.37263853952289,1.1556202173233,1.3229162693023702,0.04712327197193878
430,118,119,Ethiopia,4.46000003814697,0.339233845472336,,0.353409707546234,0.408842742443085,0.31265074014663696,0.16545571386814098,Sub-Saharan Africa,2017,4.54272867664695,4.3772713996469985,0.8646692037582401,2.01574373245239,0.042208489030597235
431,119,120,Sri Lanka,4.44000005722046,1.00985014438629,,0.625130832195282,0.561213254928589,0.490863561630249,0.0736539661884308,Southern Asia,2017,4.55344719231129,4.32655292212963,1.25997638702393,0.4193892478942871,0.05788119137287241
432,120,121,Armenia,4.37599992752075,0.900596737861633,,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399,Central and Eastern Europe,2017,4.46673461228609,4.28526524275541,1.00748372077942,1.5214991569519,0.0462932065129285
433,121,122,India,4.31500005722046,0.7922212481498722,,0.455427616834641,0.469987004995346,0.23153848946094505,0.0922268852591515,Southern Asia,2017,4.37152201749384,4.25847809694707,0.754372596740723,1.5191171169281,0.028837734833362112
434,122,123,Mauritania,4.29199981689453,0.6484572887420649,,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,Sub-Saharan Africa,2017,4.37716361626983,4.20683601751924,1.2720308303833,1.65163731575012,0.04345091804861738
435,123,124,Congo (Brazzaville),4.29099988937378,0.8089642524719242,,0.28995743393898,0.4350258708000179,0.12085212767124197,0.0796181336045265,Sub-Saharan Africa,2017,4.41005350500345,4.17194627374411,0.8320443630218509,1.72413563728333,0.06074164062738265
436,124,125,Georgia,4.28599977493286,0.950612664222717,,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703,Central and Eastern Europe,2017,4.37493396580219,4.19706558406353,0.57061493396759,1.50013780593872,0.04537458717822969
437,125,126,Congo (Kinshasa),4.280000209808351,0.0921023488044739,,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,Sub-Saharan Africa,2017,4.3578108327090685,4.20218958690763,1.22902345657349,2.22495865821838,0.039699297398326894
438,126,127,Mali,4.19000005722046,0.476180493831635,,0.16936567425727805,0.306613743305206,0.183354198932648,0.10497024655342098,Sub-Saharan Africa,2017,4.26967071101069,4.110329403430221,1.2814733982086202,1.66819095611572,0.04064829275012192
439,127,128,Ivory Coast,4.17999982833862,0.6030489206314089,,0.0486421696841717,0.4477061927318571,0.201237469911575,0.130061775445938,Sub-Saharan Africa,2017,4.27518256321549,4.084817093461751,0.904780030250549,1.84496426582336,0.0485626198351377
440,128,129,Cambodia,4.1680002212524405,0.6017650961875921,,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762,Southeastern Asia,2017,4.27851781353354,4.05748262897134,1.00623834133148,1.04294109344482,0.0563865266740308
441,129,130,Sudan,4.138999938964839,0.6595166921615601,,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,Sub-Saharan Africa,2017,4.34574716508389,3.9322527128458,1.21400856971741,1.6870658397674598,0.10548327863216303
442,130,131,Ghana,4.11999988555908,0.667224824428558,,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932,Sub-Saharan Africa,2017,4.22270720854402,4.01729256257415,0.873664736747742,1.57786750793457,0.0524016954004745
443,131,132,Ukraine,4.09600019454956,0.89465194940567,,0.575903952121735,0.122974775731564,0.270061463117599,0.0230294708162546,Central and Eastern Europe,2017,4.18541010454297,4.0065902845561485,1.39453756809235,0.8143823146820072,0.04561730101704605
444,132,133,Uganda,4.08099985122681,0.381430715322495,,0.21763260662555706,0.443185955286026,0.32576605677604703,0.057069718837738,Sub-Saharan Africa,2017,4.19579996705055,3.96619973540306,1.12982773780823,1.526362657547,0.058571487665178536
445,133,134,Burkina Faso,4.03200006484985,0.3502277135849001,,0.21584425866603896,0.32436785101890603,0.250864684581757,0.12032810598611805,Sub-Saharan Africa,2017,4.12405906438828,3.93994106531143,1.04328000545502,1.72721290588379,0.0469688773155203
446,134,135,Niger,4.02799987792969,0.16192533075809498,,0.26850500702858,0.36365869641304,0.228673845529556,0.13857294619083402,Sub-Saharan Africa,2017,4.11194681972265,3.94405293613672,0.993025004863739,1.87398338317871,0.042830072343352
447,135,136,Malawi,3.97000002861023,0.233442038297653,,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348,Sub-Saharan Africa,2017,4.07747881740332,3.86252123981714,0.5125688314437871,2.08178615570068,0.054836116731168325
448,136,137,Chad,3.9360001087188703,0.43801298737525896,,0.0411347150802612,0.16234202682972002,0.216113850474358,0.0535818822681904,Sub-Saharan Africa,2017,4.0347115239501,3.83728869348764,0.953855872154236,2.07123804092407,0.050362966954709217
449,137,138,Zimbabwe,3.875,0.3758465349674221,,0.19676375389099104,0.336384207010269,0.189143493771553,0.0953753814101219,Sub-Saharan Africa,2017,3.97869964271784,3.77130035728216,1.08309590816498,1.59797024726868,0.05290798097848982
450,138,139,Lesotho,3.80800008773804,0.521021246910095,,0.0,0.390661299228668,0.157497271895409,0.119094640016556,Sub-Saharan Africa,2017,4.04434397548437,3.5716561999917,1.19009518623352,1.42983531951904,0.12058361619711234
451,139,140,Angola,3.79500007629395,0.8584281802177429,,0.0498686656355858,0.0,0.09792649000883097,0.0697203353047371,Sub-Saharan Africa,2017,3.95164193540812,3.63835821717978,1.10441195964813,1.61448240280151,0.07991931587457655
452,140,141,Afghanistan,3.79399991035461,0.401477217674255,,0.18074677884578694,0.106179520487785,0.311870932579041,0.0611578300595284,Southern Asia,2017,3.873661415278911,3.71433840543032,0.581543326377869,2.15080118179321,0.04064362496137252
453,141,142,Botswana,3.7660000324249294,1.12209415435791,,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051,Sub-Saharan Africa,2017,3.87412266626954,3.65787739858031,1.22155499458313,0.3779137134552,0.05516460910439805
454,142,143,Benin,3.65700006484985,0.43108540773391707,,0.20993021130561804,0.42596277594566295,0.207948461174965,0.0609290152788162,Sub-Saharan Africa,2017,3.74578355133533,3.56821657836437,0.435299843549728,1.88563096523285,0.045297697186469484
455,143,144,Madagascar,3.64400005340576,0.305808693170547,,0.375223308801651,0.18919676542282104,0.208732530474663,0.0672319754958153,Sub-Saharan Africa,2017,3.7143191058933698,3.57368100091815,0.9130203723907472,1.58461260795593,0.035877067595719306
456,144,145,Haiti,3.6029999256134,0.368610262870789,,0.277321130037308,0.0303698573261499,0.4892037808895109,0.0998721495270729,Latin America and Caribbean,2017,3.73471479773521,3.4712850534915902,0.640449821949005,1.69716763496399,0.06720146536827018
457,145,146,Yemen,3.59299993515015,0.5916834473609921,,0.310080915689468,0.24946372210979506,0.104125209152699,0.0567674227058887,Middle East and Northern Africa,2017,3.69275031983852,3.4932495504617704,0.93538224697113,1.34560060501099,0.05089305341243857
458,146,147,South Sudan,3.5910000801086404,0.39724862575531,,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,,2017,3.7255385857820498,3.45646157443523,0.601323127746582,1.8795673847198504,0.06864209473133179
459,147,148,Liberia,3.532999992370609,0.119041793048382,,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,Sub-Saharan Africa,2017,3.6537562608718894,3.41224372386932,0.8721179366111759,1.6732859611511202,0.0616103410720866
460,148,149,Guinea,3.50699996948242,0.24454993009567305,,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,Sub-Saharan Africa,2017,3.58442812889814,3.4295718100667,0.7912446856498722,1.55231189727783,0.03950416296720409
461,149,150,Togo,3.4949998855590803,0.3054447174072269,,0.247105568647385,0.38042613863945,0.19689615070819896,0.0956650152802467,Sub-Saharan Africa,2017,3.59403811171651,3.39596165940166,0.4318825304508211,1.8372292518615705,0.05052970722317352
462,150,151,Rwanda,3.47099995613098,0.368745893239975,,0.326424807310104,0.5818438529968261,0.2527560293674469,0.455220013856888,Sub-Saharan Africa,2017,3.54303023353219,3.3989696787297703,0.945707023143768,0.540061235427856,0.0367501415312295
463,151,152,Syria,3.46199989318848,0.777153134346008,,0.5005333423614501,0.0815394446253777,0.493663728237152,0.15134713053703305,Middle East and Northern Africa,2017,3.66366855680943,3.2603312295675297,0.396102607250214,1.06157350540161,0.1028921753168114
464,152,153,Tanzania,3.34899997711182,0.511135876178741,,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,Sub-Saharan Africa,2017,3.4614297553896898,3.23657019883394,1.04198980331421,0.621130466461182,0.05736213177442859
465,153,154,Burundi,2.90499997138977,0.091622568666935,,0.151610791683197,0.0599007532000542,0.20443518459796894,0.0841479450464249,Sub-Saharan Africa,2017,3.07469033300877,2.73530960977077,0.629793584346771,1.68302416801453,0.0865767151117348
466,154,155,Central African Republic,2.69300007820129,0.0,,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,Sub-Saharan Africa,2017,2.8648842692375203,2.52111588716507,0.0,2.06600475311279,0.08769601583480617
467,0,1,Denmark,7.526,1.4417799999999998,,0.79504,0.5794100000000001,0.36171,0.44453,Western Europe,2016,7.592,7.46,1.16374,2.73939,
468,1,2,Switzerland,7.508999999999999,1.52733,,0.86303,0.58557,0.28083,0.41203,Western Europe,2016,7.59,7.428,1.14524,2.69463,
469,2,3,Iceland,7.501,1.42666,,0.8673299999999999,0.56624,0.47678,0.14975,Western Europe,2016,7.669,7.332999999999998,1.18326,2.83137,
470,3,4,Norway,7.497999999999998,1.57744,,0.79579,0.59609,0.37895,0.35776,Western Europe,2016,7.575,7.421,1.1269,2.66465,
471,4,5,Finland,7.4129999999999985,1.40598,,0.81091,0.57104,0.25492,0.41004,Western Europe,2016,7.475,7.351,1.13464,2.82596,
472,5,6,Canada,7.404,1.44015,,0.8276,0.5737,0.44834,0.31329,North America,2016,7.473,7.335,1.0961,2.70485,
473,6,7,Netherlands,7.338999999999999,1.46468,,0.8123100000000001,0.55211,0.47416,0.29927,Western Europe,2016,7.394,7.284,1.02912,2.70749,
474,7,8,New Zealand,7.334,1.36066,,0.83096,0.5814699999999999,0.4940100000000001,0.41904,Australia and New Zealand,2016,7.404,7.2639999999999985,1.17278,2.47553,
475,8,9,Australia,7.313,1.44443,,0.8512,0.5683699999999999,0.47407,0.32331,Australia and New Zealand,2016,7.385,7.241,1.10476,2.5465,
476,9,10,Sweden,7.291,1.45181,,0.83121,0.58218,0.38254,0.40867,Western Europe,2016,7.355,7.227,1.08764,2.54734,
477,10,11,Israel,7.267,1.33766,,0.8491700000000001,0.36432,0.32288,0.08728,Middle East and Northern Africa,2016,7.335,7.199,0.99537,3.31029,
478,11,12,Austria,7.119,1.45038,,0.80565,0.54355,0.32865,0.21348000000000006,Western Europe,2016,7.193,7.045,1.0838299999999998,2.69343,
479,12,13,United States,7.104,1.50796,,0.779,0.48163,0.41077,0.14868,North America,2016,7.188,7.02,1.04782,2.72782,
480,13,14,Costa Rica,7.0870000000000015,1.06879,,0.76146,0.55225,0.22553,0.10547,Latin America and Caribbean,2016,7.175,6.999,1.02152,3.3516800000000004,
481,14,15,Puerto Rico,7.039,1.35943,,0.77758,0.46823,0.22202,0.12275,Latin America and Caribbean,2016,7.284,6.794,1.08113,3.0076,
482,15,16,Germany,6.994,1.44787,,0.81487,0.53466,0.30452,0.28551,Western Europe,2016,7.058,6.93,1.09774,2.50931,
483,16,17,Brazil,6.952000000000001,1.08754,,0.61415,0.40425,0.15775999999999998,0.14165999999999998,Latin America and Caribbean,2016,7.029,6.875,1.03938,3.5073300000000005,
484,17,18,Belgium,6.9289999999999985,1.42539,,0.8195899999999999,0.51354,0.2424,0.26248,Western Europe,2016,6.997000000000001,6.8610000000000015,1.05249,2.61355,
485,18,19,Ireland,6.907,1.48341,,0.81455,0.54008,0.44963,0.29754,Western Europe,2016,6.978,6.836,1.16157,2.15988,
486,19,20,Luxembourg,6.871,1.69752,,0.8454200000000001,0.5487,0.27571,0.35329,Western Europe,2016,6.938,6.8039999999999985,1.03999,2.11055,
487,20,21,Mexico,6.778,1.1150799999999998,,0.71143,0.37709,0.11735,0.18355,Latin America and Caribbean,2016,6.876,6.68,0.7146,3.55906,
488,21,22,Singapore,6.739,1.64555,,0.94719,0.4877,0.32706,0.46987,Southeastern Asia,2016,6.8039999999999985,6.674,0.8675799999999999,1.99375,
489,22,23,United Kingdom,6.725,1.40283,,0.80991,0.50036,0.50156,0.27399,Western Europe,2016,6.803,6.647,1.08672,2.1499900000000003,
490,23,24,Chile,6.705,1.2167,,0.8188300000000001,0.37789,0.31595,0.11451,Latin America and Caribbean,2016,6.795,6.615,0.90587,2.95505,
491,24,25,Panama,6.7010000000000005,1.18306,,0.70835,0.48927,0.2418,0.08423,Latin America and Caribbean,2016,6.801,6.601,0.98912,3.00559,
492,25,26,Argentina,6.65,1.15137,,0.69711,0.42284,0.10989000000000003,0.07296,Latin America and Caribbean,2016,6.74,6.56,1.0661200000000002,3.12985,
493,26,27,Czech Republic,6.596,1.30915,,0.76376,0.41418,0.09929,0.03986,Central and Eastern Europe,2016,6.6770000000000005,6.515,1.00793,2.96211,
494,27,28,United Arab Emirates,6.573,1.57352,,0.72993,0.56215,0.26591,0.35561,Middle East and Northern Africa,2016,6.652,6.494,0.8711399999999999,2.21507,
495,28,29,Uruguay,6.545,1.18157,,0.72183,0.54388,0.18056,0.21394,Latin America and Caribbean,2016,6.634,6.456,1.0314299999999998,2.67139,
496,29,30,Malta,6.488,1.30782,,0.80315,0.54994,0.56237,0.17554,Western Europe,2016,6.567,6.409,1.09879,1.99032,
497,30,31,Colombia,6.481,1.03032,,0.59659,0.44735,0.15625999999999998,0.05399,Latin America and Caribbean,2016,6.5779999999999985,6.384,1.02169,3.17471,
498,31,32,France,6.478,1.39488,,0.83795,0.46562,0.1216,0.17808,Western Europe,2016,6.559,6.397,1.00508,2.4744,
499,32,33,Thailand,6.474,1.0893,,0.64915,0.49553,0.58696,0.02833,Southeastern Asia,2016,6.5520000000000005,6.396,1.04477,2.5796,
500,33,34,Saudi Arabia,6.379,1.48953,,0.59267,0.37904,0.15457,0.30008,Middle East and Northern Africa,2016,6.471,6.287000000000001,0.84829,2.61482,
501,34,34,Taiwan,6.379,1.39729,,0.79565,0.32377,0.25495,0.0663,Eastern Asia,2016,6.4529999999999985,6.305,0.92624,2.61523,
502,35,36,Qatar,6.375,1.82427,,0.71723,0.56679,0.32388,0.48049,Middle East and Northern Africa,2016,6.572,6.178,0.87964,1.58224,
503,36,37,Spain,6.3610000000000015,1.34253,,0.8789600000000001,0.37545,0.17665,0.061370000000000015,Western Europe,2016,6.434,6.2879999999999985,1.12945,2.39663,
504,37,38,Algeria,6.355,1.05266,,0.6180399999999999,0.21006,0.07044,0.16157,Middle East and Northern Africa,2016,6.483,6.227,0.83309,3.40904,
505,38,39,Guatemala,6.324,0.83454,,0.5403899999999999,0.50379,0.28808,0.08701,Latin America and Caribbean,2016,6.435,6.212999999999999,0.8711899999999999,3.19863,
506,39,40,Suriname,6.269,1.09686,,0.5093300000000001,0.5223399999999999,0.16665,0.12692,Latin America and Caribbean,2016,6.465,6.073,0.77866,3.06852,
507,40,41,Kuwait,6.239,1.61714,,0.63569,0.43166,0.15965,0.23669,Middle East and Northern Africa,2016,6.324,6.154,0.8775799999999999,2.28085,
508,41,42,Bahrain,6.218,1.44024,,0.65696,0.47375,0.17147,0.25772,Middle East and Northern Africa,2016,6.308,6.127999999999999,0.94397,2.27405,
509,42,43,Trinidad and Tobago,6.167999999999998,1.32572,,0.52608,0.48453,0.31935,0.01241,Latin America and Caribbean,2016,6.386,5.95,0.98569,2.5139400000000003,
510,43,44,Venezuela,6.084,1.1336700000000002,,0.6190399999999999,0.19847,0.0425,0.08304,Latin America and Caribbean,2016,6.195,5.973,1.03302,2.97468,
511,44,45,Slovakia,6.0779999999999985,1.27973,,0.70367,0.23391,0.13837,0.02947,Central and Eastern Europe,2016,6.16,5.996,1.08268,2.61065,
512,45,46,El Salvador,6.068,0.8737,,0.596,0.37269,0.08877,0.10613,Latin America and Caribbean,2016,6.169,5.9670000000000005,0.80975,3.22134,
513,46,47,Malaysia,6.005,1.25142,,0.62366,0.39031,0.41474,0.09081,Southeastern Asia,2016,6.089,5.921,0.88025,2.35384,
514,47,48,Nicaragua,5.992000000000001,0.69384,,0.65213,0.46582,0.29773,0.16292,Latin America and Caribbean,2016,6.107,5.877000000000002,0.8952100000000001,2.82428,
515,48,49,Uzbekistan,5.987,0.7359100000000001,,0.50163,0.60848,0.34326,0.28333,Central and Eastern Europe,2016,6.0779999999999985,5.896,1.1681,2.34638,
516,49,50,Italy,5.977,1.35495,,0.8510200000000001,0.18827,0.16684000000000002,0.02556,Western Europe,2016,6.056,5.898,1.04167,2.34918,
517,50,51,Ecuador,5.976,0.97306,,0.68613,0.4027,0.10074,0.18037,Latin America and Caribbean,2016,6.072,5.88,0.85974,2.77366,
